#! FIELDS time p.x ene metad.bias metad.rbias metad.rct
 81.000000  -1.3028   8.1839   0.0241  -0.2219   0.2489
 82.000000  -0.6945   6.8770   0.7011   0.4522   0.2489
 83.000000  -0.6520   6.7851   0.7659   0.5170   0.2489
 84.000000  -0.6574   6.7965   0.7580   0.5091   0.2607
 85.000000  -0.1955   6.1398   1.1635   0.9028   0.2607
 86.000000  -0.1555   6.1245   1.1781   0.9174   0.2607
 87.000000  -0.1115   6.1171   1.1957   0.9350   0.2848
 88.000000   0.0960   6.2204   1.3339   1.0491   0.2848
 89.000000   0.0238   6.1580   1.3355   1.0507   0.2848
 90.000000  -0.1219   6.1180   1.2914   1.0066   0.3113
 91.000000  -0.2769   6.1947   1.3006   0.9892   0.3113
 92.000000  -0.3741   6.2993   1.2240   0.9127   0.3113
 93.000000  -0.4037   6.3389   1.1978   0.8865   0.3337
 94.000000  -0.2304   6.1594   1.4109   1.0772   0.3337
 95.000000  -0.2933   6.2095   1.3793   1.0456   0.3337
 96.000000  -0.3235   6.2397   1.3605   1.0268   0.3610
 97.000000   0.1598   6.2992   1.3878   1.0268   0.3610
 98.000000   0.0229   6.1575   1.4815   1.1206   0.3610
 99.000000   0.2137   6.3830   1.3296   0.9686   0.3860
 100.000000   0.7341   7.9169   0.3266  -0.0594   0.3860
 101.000000   0.4542   6.9415   0.9640   0.5780   0.3860
 102.000000   0.3671   6.7057   1.1674   0.7814   0.4064
 103.000000  -0.2035   6.1438   1.5430   1.1366   0.4064
 104.000000  -0.2158   6.1505   1.5375   1.1312   0.4064
 105.000000  -0.5852   6.6481   1.1243   0.7179   0.4247
 106.000000  -0.7874   7.0867   0.7664   0.3417   0.4247
 107.000000  -0.6882   6.8631   1.0036   0.5789   0.4247
 108.000000  -0.8994   7.3483   0.5160   0.0913   0.4328
 109.000000  -0.3220   6.2382   1.5382   1.1054   0.4328
 110.000000  -0.5801   6.6382   1.2781   0.8453   0.4328
 111.000000  -0.5420   6.5653   1.3374   0.9046   0.4559
 112.000000   0.0785   6.2027   1.5972   1.1414   0.4559
 113.000000   0.0420   6.1711   1.6053   1.1494   0.4559
 114.000000   0.1856   6.3374   1.5402   1.0843   0.4849
 115.000000   0.4786   7.0141   1.0441   0.5593   0.4849
 116.000000   0.6057   7.4326   0.6779   0.1930   0.4849
 117.000000   0.3613   6.6913   1.3581   0.8732   0.5080
 118.000000   0.3756   6.7273   1.4233   0.9153   0.5080
 119.000000   0.3803   6.7393   1.4116   0.9035   0.5080
 120.000000   0.0739   6.1983   1.7406   1.2326   0.5453
 121.000000  -0.2639   6.1838   1.6788   1.1335   0.5453
 122.000000  -0.4585   6.4209   1.5499   1.0046   0.5453
 123.000000  -0.5070   6.5022   1.4934   0.9482   0.5701
 124.000000  -0.7437   6.9868   1.0904   0.5203   0.5701
 125.000000  -0.4772   6.4514   1.6290   1.0589   0.5701
 126.000000  -0.3291   6.2458   1.7236   1.1535   0.6053
 127.000000  -0.3175   6.2334   1.8271   1.2217   0.6053
 128.000000  -0.9978   7.5764   0.4734  -0.1319   0.6053
 129.000000  -1.0751   7.7490   0.3487  -0.2566   0.6099
 130.000000  -1.0523   7.6989   0.4811  -0.1289   0.6099
 131.000000  -1.2239   8.0490   0.2863  -0.3236   0.6099
 132.000000  -0.7304   6.9568   1.1922   0.5822   0.6272
 133.000000  -0.8800   7.3029   0.8946   0.2674   0.6272
 134.000000  -0.4821   6.4594   1.7736   1.1464   0.6272
 135.000000  -0.2789   6.1964   1.8557   1.2285   0.6674
 136.000000  -0.3355   6.2529   1.9489   1.2815   0.6674
 137.000000  -0.3973   6.3300   1.9233   1.2559   0.6674
 138.000000  -0.1584   6.1254   1.9445   1.2770   0.7119
 139.000000   0.2078   6.3731   1.8500   1.1381   0.7119
 140.000000  -0.1511   6.1233   2.0435   1.3316   0.7119
 141.000000   0.2135   6.3827   1.8417   1.1298   0.7453
 142.000000   0.2849   6.5177   1.8096   1.0643   0.7453
 143.000000   0.7641   8.0371   0.3506  -0.3947   0.7453
 144.000000   0.6729   7.6791   0.5751  -0.1701   0.7531
 145.000000   0.9448   8.8061   0.1544  -0.5987   0.7531
 146.000000   0.9273   8.7294   0.1735  -0.5796   0.7531
 147.000000   0.9147   8.6741   0.1883  -0.5648   0.7559
 148.000000   0.5852   7.3605   0.9848   0.2289   0.7559
 149.000000   0.4507   6.9315   1.4063   0.6504   0.7559
 150.000000   0.5211   7.1465   1.1842   0.4283   0.7721
 151.000000   0.6683   7.6616   0.8339   0.0618   0.7721
 152.000000   0.9002   8.6107   0.3381  -0.4339   0.7721
 153.000000   0.5996   7.4110   1.0367   0.2646   0.7853
 154.000000   0.2753   6.4980   1.9673   1.1819   0.7853
 155.000000  -0.0522   6.1230   2.0929   1.3076   0.7853
 156.000000  -0.6743   6.8330   1.4748   0.6894   0.8056
 157.000000  -0.3706   6.2948   2.0613   1.2558   0.8056
 158.000000   0.0236   6.1579   2.1019   1.2963   0.8056
 159.000000   0.0091   6.1488   2.1012   1.2956   0.8509
 160.000000   0.1618   6.3021   2.1589   1.3080   0.8509
 161.000000   0.4758   7.0057   1.5320   0.6811   0.8509
 162.000000   0.6201   7.4841   1.0789   0.2280   0.8637
 163.000000   0.6653   7.6504   1.0404   0.1767   0.8637
 164.000000   0.5934   7.3891   1.2619   0.3982   0.8637
 165.000000   0.5793   7.3404   1.3056   0.4419   0.8800
 166.000000   0.0525   6.1794   2.2191   1.3391   0.8800
 167.000000  -0.1174   6.1175   2.1855   1.3055   0.8800
 168.000000   0.7710   8.0651   0.8124  -0.0676   0.8882
 169.000000   0.5889   7.3737   1.4523   0.5641   0.8882
 170.000000   0.0666   6.1915   2.2216   1.3334   0.8882
 171.000000  -0.3734   6.2985   2.0909   1.2027   0.9259
 172.000000  -0.0883   6.1172   2.2451   1.3191   0.9259
 173.000000   0.0195   6.1552   2.2455   1.3196   0.9259
 174.000000   0.0683   6.1931   2.2427   1.3167   0.9724
 175.000000   0.3557   6.6776   2.0637   1.0913   0.9724
 176.000000   0.5548   7.2571   1.5647   0.5923   0.9724
 177.000000  -0.3006   6.2164   2.2611   1.2887   1.0166
 178.000000   0.0356   6.1663   2.3847   1.3681   1.0166
 179.000000  -0.0797   6.1180   2.3968   1.3802   1.0166
 180.000000  -0.4109   6.3491   2.2662   1.2496   1.0571
 181.000000  -0.7381   6.9741   1.4945   0.4374   1.0571
 182.000000  -1.0324   7.6547   0.6056  -0.4514   1.0571
 183.000000  -1.0628   7.7221   0.5443  -0.5127   1.0610
 184.000000  -1.0708   7.7395   0.6293  -0.4316   1.0610
 185.000000  -1.2184   8.0387   0.3988  -0.6622   1.0610
 186.000000  -1.2592   8.1116   0.3482  -0.7128   1.0627
 187.000000  -1.4748   8.4004   0.2147  -0.8480   1.0627
 188.000000  -1.6482   8.4895   0.0834  -0.9793   1.0627
 189.000000  -2.0327   8.1617   0.0022  -1.0604   1.0632
 190.000000  -2.4119   7.2111   0.0317  -1.0315   1.0632
 191.000000  -3.1072   5.0786   0.0000  -1.0632   1.0632
 192.000000  -3.3819   4.6318   0.0000  -1.0632   1.0637
 193.000000  -3.6091   4.5955   0.0662  -0.9975   1.0637
 194.000000  -3.7818   4.7954   0.0278  -1.0358   1.0637
 195.000000  -3.4243   4.6003   0.0986  -0.9651   1.0642
 196.000000  -3.4195   4.6033   0.1989  -0.8654   1.0642
 197.000000  -3.6352   4.6129   0.1299  -0.9343   1.0642
 198.000000  -3.6359   4.6135   0.1296  -0.9347   1.0648
 199.000000  -3.5532   4.5736   0.2613  -0.8035   1.0648
 200.000000  -3.6900   4.6643   0.2013  -0.8635   1.0648
 201.000000  -3.7187   4.6992   0.1850  -0.8798   1.0655
 202.000000  -3.8624   4.9569   0.1884  -0.8771   1.0655
 203.000000  -3.6946   4.6695   0.2983  -0.7672   1.0655
 204.000000  -3.2769   4.7556   0.2322  -0.8333   1.0662
 205.000000  -2.8870   5.6737   0.0555  -1.0107   1.0662
 206.000000  -2.8725   5.7178   0.0500  -1.0162   1.0662
 207.000000  -3.1831   4.9169   0.2583  -0.8079   1.0670
 208.000000  -3.3424   4.6709   0.4542  -0.6128   1.0670
 209.000000  -3.8580   4.9468   0.2009  -0.8661   1.0670
 210.000000  -3.6782   4.6515   0.3481  -0.7189   1.0679
 211.000000  -3.8480   4.9247   0.2884  -0.7796   1.0679
 212.000000  -3.8163   4.8591   0.3208  -0.7471   1.0679
 213.000000  -3.6458   4.6213   0.4715  -0.5965   1.0690
 214.000000  -3.5365   4.5710   0.6133  -0.4557   1.0690
 215.000000  -3.6313   4.6100   0.5806  -0.4884   1.0690
 216.000000  -3.4577   4.5832   0.6050  -0.4640   1.0703
 217.000000  -3.4455   4.5887   0.7008  -0.3694   1.0703
 218.000000  -3.3279   4.6876   0.6187  -0.4516   1.0703
 219.000000  -3.2454   4.8046   0.5257  -0.5446   1.0716
 220.000000  -3.5155   4.5704   0.7672  -0.3043   1.0716
 221.000000  -3.7035   4.6800   0.6055  -0.4661   1.0716
 222.000000  -3.9115   5.0758   0.3035  -0.7681   1.0726
 223.000000  -3.6179   4.6009   0.7527  -0.3200   1.0726
 224.000000  -3.8659   4.9647   0.4673  -0.6053   1.0726
 225.000000  -4.1077   5.7014   0.1690  -0.9036   1.0734
 226.000000  -3.8251   4.8767   0.5769  -0.4966   1.0734
 227.000000  -3.7942   4.8174   0.6115  -0.4619   1.0734
 228.000000  -3.6566   4.6306   0.7418  -0.3317   1.0752
 229.000000  -3.5918   4.5866   0.8776  -0.1976   1.0752
 230.000000  -3.3894   4.6255   0.8248  -0.2504   1.0752
 231.000000  -3.5611   4.5754   0.8858  -0.1894   1.0774
 232.000000  -3.1556   4.9725   0.5435  -0.5338   1.0774
 233.000000  -3.1634   4.9563   0.5573  -0.5200   1.0774
 234.000000  -3.2808   4.7498   0.7574  -0.3200   1.0794
 235.000000  -3.1263   5.0355   0.5748  -0.5046   1.0794
 236.000000  -3.1049   5.0839   0.5334  -0.5460   1.0794
 237.000000  -3.0935   5.1104   0.5115  -0.5679   1.0810
 238.000000  -3.1937   4.8963   0.7971  -0.2839   1.0810
 239.000000  -3.2591   4.7826   0.9024  -0.1786   1.0810
 240.000000  -3.0579   5.1970   0.5432  -0.5378   1.0827
 241.000000  -2.8382   5.8243   0.2595  -0.8232   1.0827
 242.000000  -2.6539   6.4251   0.0814  -1.0013   1.0827
 243.000000  -1.9950   8.2256   0.1023  -0.9803   1.0833
 244.000000  -2.1638   7.8914   0.1672  -0.9160   1.0833
 245.000000  -2.7512   6.1037   0.1564  -0.9269   1.0833
 246.000000  -2.8900   5.6645   0.3375  -0.7457   1.0845
 247.000000  -3.3755   4.6375   1.0942   0.0096   1.0845
 248.000000  -3.5798   4.5814   1.0588  -0.0258   1.0845
 249.000000  -3.9766   5.2576   0.4745  -0.6100   1.0861
 250.000000  -3.3786   4.6347   1.1012   0.0151   1.0861
 251.000000  -3.0951   5.1066   0.7849  -0.3011   1.0861
 252.000000  -2.9378   5.5227   0.5165  -0.5696   1.0877
 253.000000  -2.9592   5.4614   0.6525  -0.4352   1.0877
 254.000000  -2.6182   6.5436   0.1682  -0.9195   1.0877
 255.000000  -2.7732   6.0321   0.3493  -0.7384   1.0889
 256.000000  -3.2766   4.7559   1.0808  -0.0082   1.0889
 257.000000  -3.1557   4.9722   0.9783  -0.1107   1.0889
 258.000000  -3.3804   4.6332   1.1281   0.0392   1.0925
 259.000000  -3.1417   5.0017   1.0271  -0.0655   1.0925
 260.000000  -3.3121   4.7070   1.1978   0.1053   1.0925
 261.000000  -2.6848   6.3224   0.3301  -0.7624   1.0937
 262.000000  -2.6833   6.3273   0.4282  -0.6655   1.0937
 263.000000  -2.7370   6.1502   0.4989  -0.5948   1.0937
 264.000000  -3.0725   5.1608   0.9598  -0.1339   1.0968
 265.000000  -2.8745   5.7117   0.7629  -0.3339   1.0968
 266.000000  -2.3951   7.2625   0.1782  -0.9187   1.0968
 267.000000  -2.4901   6.9643   0.2317  -0.8651   1.0978
 268.000000  -2.2904   7.5677   0.2369  -0.8609   1.0978
 269.000000  -2.5317   6.8293   0.3670  -0.7308   1.0978
 270.000000  -3.0358   5.2532   1.0196  -0.0782   1.1012
 271.000000  -3.3767   4.6364   1.3166   0.2154   1.1012
 272.000000  -3.2350   4.8220   1.2991   0.1979   1.1012
 273.000000  -3.5554   4.5741   1.2113   0.1101   1.1056
 274.000000  -3.4522   4.5856   1.3809   0.2754   1.1056
 275.000000  -3.1076   5.0777   1.2242   0.1186   1.1056
 276.000000  -2.8602   5.7558   0.8533  -0.2523   1.1085
 277.000000  -3.4773   4.5765   1.3745   0.2660   1.1085
 278.000000  -3.4161   4.6055   1.3994   0.2909   1.1085
 279.000000  -3.0299   5.2685   1.2022   0.0937   1.1131
 280.000000  -3.2711   4.7642   1.4534   0.3404   1.1131
 281.000000  -2.9637   5.4487   1.2114   0.0983   1.1131
 282.000000  -3.2354   4.8213   1.4471   0.3341   1.1194
 283.000000  -3.3489   4.6639   1.5408   0.4214   1.1194
 284.000000  -3.3021   4.7202   1.5515   0.4321   1.1194
 285.000000  -3.7894   4.8087   0.9646  -0.1548   1.1231
 286.000000  -3.5609   4.5754   1.4270   0.3039   1.1231
 287.000000  -3.7021   4.6783   1.2269   0.1038   1.1231
 288.000000  -4.0479   5.4866   0.5447  -0.5783   1.1250
 289.000000  -4.1423   5.8349   0.4778  -0.6472   1.1250
 290.000000  -4.2358   6.2275   0.3306  -0.7944   1.1250
 291.000000  -4.0654   5.5471   0.6129  -0.5121   1.1271
 292.000000  -4.0072   5.3520   0.8174  -0.3096   1.1271
 293.000000  -3.6765   4.6498   1.3325   0.2055   1.1271
 294.000000  -3.7311   4.7159   1.2613   0.1343   1.1324
 295.000000  -3.5981   4.5896   1.5070   0.3746   1.1324
 296.000000  -3.8398   4.9072   1.1909   0.0586   1.1324
 297.000000  -3.7962   4.8211   1.2639   0.1315   1.1377
 298.000000  -4.0258   5.4122   0.8998  -0.2379   1.1377
 299.000000  -3.7640   4.7656   1.4132   0.2755   1.1377
 300.000000  -3.8757   4.9876   1.2219   0.0842   1.1429
 301.000000  -3.8112   4.8494   1.4360   0.2931   1.1429
 302.000000  -3.6728   4.6460   1.5949   0.4521   1.1429
 303.000000  -4.0563   5.5153   0.9076  -0.2353   1.1464
 304.000000  -3.7134   4.6923   1.5997   0.4533   1.1464
 305.000000  -3.7115   4.6899   1.6011   0.4547   1.1464
 306.000000  -3.4100   4.6097   1.6448   0.4983   1.1559
 307.000000  -3.3613   4.6511   1.7312   0.5753   1.1559
 308.000000  -3.5567   4.5743   1.7424   0.5865   1.1559
 309.000000  -4.0621   5.5357   0.9963  -0.1596   1.1600
 310.000000  -3.7255   4.7083   1.6756   0.5156   1.1600
 311.000000  -3.3627   4.6497   1.7337   0.5737   1.1600
 312.000000  -3.5966   4.5889   1.7463   0.5863   1.1708
 313.000000  -3.4861   4.5742   1.8499   0.6791   1.1708
 314.000000  -4.0829   5.6098   1.0578  -0.1129   1.1708
 315.000000  -4.3339   6.6844   0.4052  -0.7655   1.1726
 316.000000  -4.2620   6.3450   0.6688  -0.5038   1.1726
 317.000000  -3.8341   4.8952   1.6326   0.4601   1.1726
 318.000000  -4.1789   5.9832   0.8751  -0.2975   1.1762
 319.000000  -4.1758   5.9704   0.9829  -0.1932   1.1762
 320.000000  -3.9742   5.2503   1.4435   0.2674   1.1762
 321.000000  -4.2474   6.2794   0.8001  -0.3761   1.1793
 322.000000  -4.2461   6.2735   0.9035  -0.2758   1.1793
 323.000000  -4.0321   5.4331   1.3944   0.2151   1.1793
 324.000000  -4.2538   6.3081   0.8840  -0.2954   1.1828
 325.000000  -3.9917   5.3034   1.5263   0.3435   1.1828
 326.000000  -3.6503   4.6251   1.8473   0.6645   1.1828
 327.000000  -4.0545   5.5093   1.4231   0.2403   1.1897
 328.000000  -4.0697   5.5625   1.4954   0.3057   1.1897
 329.000000  -3.9481   5.1749   1.6797   0.4900   1.1897
 330.000000  -3.9613   5.2124   1.6636   0.4739   1.1993
 331.000000  -3.7791   4.7908   1.9019   0.7026   1.1993
 332.000000  -3.8768   4.9902   1.8484   0.6491   1.1993
 333.000000  -4.1709   5.9502   1.3456   0.1463   1.2060
 334.000000  -3.4513   4.5860   1.8628   0.6568   1.2060
 335.000000  -3.7230   4.7048   1.9364   0.7304   1.2060
 336.000000  -3.8297   4.8861   1.9187   0.7127   1.2197
 337.000000  -3.9876   5.2908   1.8867   0.6670   1.2197
 338.000000  -4.0241   5.4065   1.8295   0.6097   1.2197
 339.000000  -4.0858   5.6203   1.7064   0.4867   1.2302
 340.000000  -4.3019   6.5307   1.1333  -0.0970   1.2302
 341.000000  -4.0164   5.3817   1.9386   0.7083   1.2302
 342.000000  -3.6807   4.6541   2.0459   0.8156   1.2475
 343.000000  -3.6436   4.6195   2.1265   0.8790   1.2475
 344.000000  -3.7403   4.7291   2.1651   0.9176   1.2475
 345.000000  -3.5259   4.5703   2.0365   0.7890   1.2651
 346.000000  -3.8752   4.9864   2.1794   0.9143   1.2651
 347.000000  -3.4292   4.5973   2.0343   0.7692   1.2651
 348.000000  -3.4541   4.5847   2.0630   0.7979   1.2832
 349.000000  -3.6427   4.6188   2.2909   1.0077   1.2832
 350.000000  -3.3725   4.6403   2.0589   0.7757   1.2832
 351.000000  -3.3117   4.7076   1.9690   0.6857   1.2993
 352.000000  -3.2300   4.8305   1.9303   0.6310   1.2993
 353.000000  -2.7816   6.0047   0.9170  -0.3822   1.2993
 354.000000  -2.9725   5.4237   1.3765   0.0772   1.3063
 355.000000  -2.7402   6.1396   0.8874  -0.4189   1.3063
 356.000000  -2.7100   6.2389   0.8145  -0.4919   1.3063
 357.000000  -2.6601   6.4046   0.7002  -0.6061   1.3087
 358.000000  -2.0037   8.2115   0.2244  -1.0843   1.3087
 359.000000  -2.6683   6.3771   0.8184  -0.4903   1.3087
 360.000000  -2.5558   6.7503   0.5902  -0.7185   1.3104
 361.000000  -3.1458   4.9929   1.8656   0.5551   1.3104
 362.000000  -2.8788   5.6987   1.3543   0.0438   1.3104
 363.000000  -3.2625   4.7773   2.0465   0.7360   1.3277
 364.000000  -3.5118   4.5705   2.3642   1.0364   1.3277
 365.000000  -3.5086   4.5708   2.3632   1.0354   1.3277
 366.000000  -3.4492   4.5869   2.3361   1.0083   1.3522
 367.000000  -3.5128   4.5705   2.4613   1.1091   1.3522
 368.000000  -3.4456   4.5886   2.4339   1.0817   1.3522
 369.000000  -4.1738   5.9620   1.5917   0.2395   1.3619
 370.000000  -4.3705   6.8657   0.9650  -0.3969   1.3619
 371.000000  -4.3426   6.7268   1.0708  -0.2911   1.3619
 372.000000  -4.0090   5.3578   2.1078   0.7460   1.3793
 373.000000  -4.2715   6.3887   1.4011   0.0219   1.3793
 374.000000  -4.0358   5.4454   2.1563   0.7771   1.3793
 375.000000  -4.1004   5.6740   2.0012   0.6220   1.3946
 376.000000  -3.9247   5.1105   2.4062   1.0117   1.3946
 377.000000  -3.9366   5.1428   2.3952   1.0006   1.3946
 378.000000  -4.0550   5.5109   2.2132   0.8186   1.4137
 379.000000  -4.0728   5.5736   2.2719   0.8582   1.4137
 380.000000  -3.2676   4.7695   2.2328   0.8191   1.4137
 381.000000  -3.1660   4.9510   2.0449   0.6312   1.4297
 382.000000  -3.4956   4.5724   2.5271   1.0973   1.4297
 383.000000  -3.5240   4.5703   2.5351   1.1054   1.4297
 384.000000  -3.3263   4.6895   2.4036   0.9738   1.4543
 385.000000  -3.6901   4.6644   2.5800   1.1257   1.4543
 386.000000  -3.7785   4.7897   2.5603   1.1060   1.4543
 387.000000  -3.5618   4.5756   2.6059   1.1516   1.4874
 388.000000  -3.7924   4.8142   2.6224   1.1350   1.4874
 389.000000  -3.6308   4.6097   2.6900   1.2025   1.4874
 390.000000  -3.7305   4.7152   2.6505   1.1630   1.5222
 391.000000  -3.4640   4.5808   2.7496   1.2274   1.5222
 392.000000  -3.1205   5.0484   2.1459   0.6237   1.5222
 393.000000  -3.3555   4.6569   2.6382   1.1160   1.5538
 394.000000  -3.5028   4.5713   2.8547   1.3009   1.5538
 395.000000  -3.0379   5.2478   1.9637   0.4098   1.5538
 396.000000  -3.0558   5.2022   2.0183   0.4645   1.5699
 397.000000  -3.1321   5.0227   2.3388   0.7689   1.5699
 398.000000  -2.7212   6.2020   1.1007  -0.4692   1.5699
 399.000000  -3.1434   4.9981   2.3693   0.7994   1.5931
 400.000000  -3.2451   4.8051   2.7024   1.1093   1.5931
 401.000000  -2.7926   5.9693   1.3377  -0.2555   1.5931
 402.000000  -2.7352   6.1561   1.1646  -0.4285   1.5980
 403.000000  -2.9803   5.4021   2.0254   0.4274   1.5980
 404.000000  -3.1580   4.9673   2.5317   0.9336   1.5980
 405.000000  -2.9152   5.5890   1.8187   0.2207   1.6101
 406.000000  -3.0278   5.2740   2.2628   0.6527   1.6101
 407.000000  -3.3012   4.7213   2.8323   1.2222   1.6101
 408.000000  -2.8473   5.7959   1.7003   0.0901   1.6202
 409.000000  -2.7077   6.2467   1.3427  -0.2775   1.6202
 410.000000  -2.8197   5.8830   1.7100   0.0899   1.6202
 411.000000  -3.2667   4.7708   2.8131   1.1929   1.6556
 412.000000  -2.7968   5.9560   1.6520  -0.0036   1.6556
 413.000000  -2.5742   6.6897   0.9355  -0.7201   1.6556
 414.000000  -2.9735   5.4209   2.2398   0.5842   1.6747
 415.000000  -2.6585   6.4098   1.2359  -0.4388   1.6747
 416.000000  -2.7833   5.9994   1.6807   0.0060   1.6747
 417.000000  -2.8276   5.8579   1.8417   0.1670   1.6868
 418.000000  -2.6572   6.4140   1.3109  -0.3759   1.6868
 419.000000  -2.2855   7.5812   0.3812  -1.3056   1.6868
 420.000000  -2.4217   7.1806   0.6026  -1.0842   1.6884
 421.000000  -2.3123   7.5061   0.5041  -1.1842   1.6884
 422.000000  -2.4515   7.0874   0.7702  -0.9182   1.6884
 423.000000  -2.1006   8.0308   0.3082  -1.3802   1.6887
 424.000000  -2.1194   7.9911   0.4187  -1.2700   1.6887
 425.000000  -2.5560   6.7495   1.0704  -0.6184   1.6887
 426.000000  -2.7668   6.0527   1.7593   0.0705   1.6991
 427.000000  -2.5498   6.7700   1.1213  -0.5778   1.6991
 428.000000  -2.8525   5.7798   2.1488   0.4498   1.6991
 429.000000  -2.6616   6.3994   1.4896  -0.2095   1.7061
 430.000000  -2.5129   6.8905   1.0967  -0.6093   1.7061
 431.000000  -2.6309   6.5014   1.4832  -0.2228   1.7061
 432.000000  -2.5274   6.8434   1.1409  -0.5652   1.7100
